,Time,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10
0,0.000303984,2,1,6,3,2,1,63,237,395,272
1,0.010942936,1,2,7,3,2,1,62,238,396,272
2,0.021625996,1,2,5,3,2,0,63,237,396,272
3,0.032427073,0,2,5,2,2,2,63,237,396,272
4,0.043066025,2,2,5,3,2,0,63,237,396,272
5,0.053610087,0,1,5,4,2,1,64,239,396,272
6,0.064126015,1,1,9,4,3,0,63,240,393,274
7,0.074622155,0,2,6,4,2,1,63,238,396,272
8,0.085103989,2,1,6,4,2,1,63,237,397,272
9,0.095586062,2,2,5,3,3,1,64,237,396,272
10,0.106050969,1,1,6,2,2,1,64,237,396,272
11,0.116507054,0,1,4,3,2,2,64,239,396,272
12,0.126986027,0,1,4,3,2,1,64,235,395,272
13,0.137452126,1,3,4,3,3,1,64,236,396,272
14,0.147999049,1,2,5,2,2,2,64,236,397,272
15,0.158480168,1,2,3,3,4,2,64,237,397,271
16,0.168941975,1,1,4,2,2,0,64,236,397,272
17,0.179417134,1,1,6,3,2,2,64,237,396,272
18,0.189870119,2,2,6,3,2,0,64,236,395,272
19,0.200330019,0,2,6,2,2,0,64,238,396,272
20,0.210791111,1,2,5,2,2,1,64,237,397,272
21,0.221275092,1,2,6,2,2,1,64,238,396,272
22,0.231784106,2,1,6,2,2,0,64,238,395,272
23,0.242285967,2,1,6,2,2,2,64,237,395,272
24,0.252820015,1,2,5,2,3,1,64,238,395,272
25,0.263290167,0,2,5,1,3,1,64,237,395,271
26,0.273791075,2,1,7,2,3,1,64,238,395,272
27,0.28423214,1,3,6,4,2,2,64,236,395,272
28,0.294696093,1,1,5,3,2,2,64,237,397,272
29,0.305156947,2,1,6,1,3,1,64,236,396,272
30,0.315629006,1,2,7,1,4,0,64,237,395,272
31,0.32613802,1,2,7,2,2,1,64,237,396,272
32,0.336607933,0,1,8,3,0,1,64,239,397,268
33,0.347079993,2,1,7,1,3,0,64,238,397,272
34,0.357541085,1,1,7,2,2,1,65,237,397,272
35,0.368000031,0,2,5,2,2,2,64,237,395,271
36,0.378484011,0,2,6,1,3,1,64,236,397,271
37,0.388954163,0,1,6,2,1,2,64,237,395,272
38,0.399418116,0,1,5,2,3,1,64,238,396,272
39,0.409877062,1,1,6,2,2,1,64,237,396,271
40,0.420349121,2,2,5,2,3,1,65,237,397,271
41,0.430824995,0,2,5,2,5,0,65,238,398,271
42,0.441280127,2,1,6,1,3,1,65,237,396,271
43,0.451739073,2,2,7,2,2,1,65,237,396,271
44,0.462234974,1,2,6,1,3,1,64,238,397,271
45,0.472754956,1,2,7,0,3,0,64,238,395,271
46,0.483210087,1,1,5,2,2,1,64,237,397,271
47,0.493682146,2,2,5,3,2,0,64,237,397,271
48,0.504199982,1,2,5,2,2,2,65,236,396,271
49,0.514675141,0,2,8,2,0,1,64,238,396,268
50,0.525234938,1,1,5,2,3,1,64,237,394,271
51,0.535709143,0,1,5,2,2,0,64,238,396,270
52,0.546195984,1,1,6,2,2,1,64,237,396,270
53,0.556658984,1,1,6,2,2,1,64,237,397,270
54,0.567101002,1,3,7,2,3,0,65,240,395,270
55,0.57756114,1,1,5,1,2,1,65,237,397,270
56,0.588048935,1,2,5,3,2,1,65,238,396,270
57,0.598516941,2,2,6,3,2,1,65,236,397,271
58,0.609045983,1,2,4,0,1,2,65,236,396,271
59,0.619580984,2,2,5,1,2,2,65,237,396,271
60,0.630092144,2,2,6,2,3,1,65,237,396,271
61,0.640551091,2,1,5,1,3,1,65,236,396,270
62,0.651000977,1,1,5,2,2,1,65,237,397,270
63,0.661489964,0,2,5,2,2,0,65,236,397,271
64,0.671960116,2,0,7,2,2,1,65,236,396,271
65,0.682572127,2,1,6,2,3,1,65,237,396,271
66,0.693058014,0,2,8,2,0,0,65,237,397,268
67,0.703526974,1,2,6,2,3,1,65,237,397,271
68,0.71400404,2,1,7,2,3,0,65,238,396,271
69,0.724473954,2,1,6,2,2,1,65,237,397,271
70,0.734925986,1,2,6,2,2,0,65,237,397,270
71,0.745401144,1,1,7,3,2,1,65,238,397,270
72,0.755890131,2,1,7,1,2,2,65,238,397,270
73,0.766399146,1,2,7,1,3,1,65,237,397,270
74,0.776854039,1,2,7,2,2,0,65,239,396,270
75,0.787311078,3,1,10,2,2,0,65,238,392,271
76,0.797762156,0,2,6,2,3,2,65,237,397,271
77,0.808532954,1,2,6,1,2,0,66,243,403,276
78,0.819349051,2,2,4,1,2,1,67,243,404,276
79,0.830332995,1,1,5,2,2,1,67,243,403,275
80,0.841108084,1,2,4,2,3,2,66,244,402,276
81,0.851902962,1,2,4,2,1,1,67,243,404,275
82,0.862720967,1,2,4,2,2,1,67,244,404,275
83,0.873659134,0,3,6,5,0,2,66,240,406,278
84,0.884458065,2,1,6,3,1,0,66,246,403,275
85,0.895266056,2,0,6,2,1,1,67,244,404,275
86,0.906084061,2,2,6,3,2,0,67,244,403,275
87,0.91685009,2,2,6,2,2,1,67,245,403,275
88,0.927660942,2,2,5,2,3,0,67,243,404,275
89,0.938688994,3,2,6,1,2,1,67,243,405,275
90,0.949481964,1,1,6,2,1,1,67,243,403,274
91,0.960334063,1,2,5,1,2,2,67,243,405,275
92,0.971117974,3,1,9,2,6,1,67,244,401,277
93,0.981933117,0,1,5,1,3,0,67,243,403,275
94,0.992753029,1,1,5,1,3,2,67,243,404,274
95,1.003725052,2,1,6,2,1,2,67,245,403,275
96,1.014590025,2,1,7,2,1,1,67,243,402,275
97,1.025401116,0,2,6,2,2,0,67,245,404,275
98,1.036229134,1,2,7,2,2,1,66,244,403,275
99,1.047021151,2,1,6,1,2,0,66,244,404,274
100,1.057814122,2,4,4,4,0,0,67,245,405,275
101,1.068665028,0,2,5,1,2,2,67,245,403,275
102,1.079451085,1,2,6,1,2,0,67,242,405,274
103,1.090242148,0,2,4,2,3,0,67,243,403,274
104,1.101007939,1,1,6,2,3,2,66,244,403,274
105,1.111807108,0,2,7,1,2,2,67,244,405,274
106,1.122679949,1,1,6,2,2,1,66,243,404,274
107,1.133651019,1,2,6,1,2,2,66,243,403,275
108,1.144541026,0,1,6,1,4,0,67,243,400,274
109,1.155346156,1,2,6,1,2,1,67,243,404,275
110,1.166188002,2,1,6,1,3,1,67,244,404,274
111,1.176975012,2,2,6,1,1,1,67,244,403,274
112,1.188193083,1,2,6,1,2,1,67,242,403,273
113,1.199006081,2,1,5,2,3,2,67,242,405,274
114,1.209884167,1,1,6,2,2,0,67,243,404,274
115,1.220760107,1,1,7,2,2,1,67,244,404,274
116,1.23159194,1,1,7,1,2,1,67,244,403,274
117,1.242422104,1,2,10,1,2,0,67,245,408,275
118,1.25357008,1,0,6,2,2,2,67,245,404,274
119,1.26446414,1,1,6,1,3,2,66,245,404,274
120,1.275259018,2,2,5,2,2,1,67,245,404,274
121,1.286103964,0,2,6,2,1,2,67,245,404,274
122,1.296888113,1,2,6,2,1,1,67,243,403,274
123,1.307667971,0,1,5,2,3,1,67,243,404,274
124,1.318562985,2,2,6,2,3,2,67,243,405,274
125,1.329394102,3,4,4,0,2,1,67,245,403,274
126,1.340196133,2,1,5,1,2,1,67,244,405,274
127,1.351019144,2,2,5,1,2,0,68,245,404,274
128,1.36183405,0,1,5,2,1,1,67,245,403,274
129,1.372633934,3,1,5,2,2,2,67,245,405,274
130,1.383646012,0,1,4,1,2,1,67,245,404,274
131,1.39460516,0,2,4,1,2,1,67,244,404,274
132,1.405413151,0,0,5,1,3,0,67,246,404,274
133,1.416222096,4,0,4,3,4,1,67,245,400,275
134,1.427142144,3,1,5,2,2,1,67,244,404,274
135,1.438153983,0,2,5,2,2,1,67,244,404,274
136,1.448967934,1,1,5,1,2,1,67,245,405,274
137,1.459789038,1,2,5,2,1,0,67,245,404,274
138,1.470622063,2,2,5,3,2,1,67,244,403,274
139,1.481403113,1,1,6,2,2,1,67,244,404,274
140,1.492222071,1,2,5,2,2,0,68,244,404,274
141,1.503033162,2,3,6,2,3,0,67,245,404,274
142,1.514105082,2,1,6,1,2,1,67,245,404,274
143,1.524934054,2,2,6,2,3,1,67,246,403,274
144,1.535751105,1,2,6,2,3,0,67,244,404,274
145,1.546561957,1,1,5,1,2,0,67,244,404,274
146,1.557358981,1,2,5,2,2,1,68,245,404,274
147,1.568144083,1,2,5,2,2,2,68,246,403,274
148,1.578953028,1,1,6,1,1,1,67,244,403,274
149,1.589750052,1,2,7,2,2,2,67,245,404,274
150,1.600548029,4,1,7,1,5,0,68,245,402,275
151,1.611330033,2,1,6,1,2,0,68,247,403,274
152,1.622194052,2,3,7,2,2,1,68,244,403,274
153,1.633023024,2,1,6,2,1,2,67,246,404,274
154,1.643912077,2,1,6,1,2,1,68,245,403,273
155,1.654845,2,1,7,2,1,0,68,245,403,274
156,1.665639162,2,2,6,1,3,2,68,245,403,274
157,1.67641902,2,2,7,0,2,1,67,245,403,274
158,1.687201023,2,0,9,0,0,1,68,247,403,272
159,1.698158026,0,1,6,1,2,2,67,244,403,274
160,1.70897913,2,3,6,2,3,2,68,245,403,274
161,1.719822169,2,1,5,1,2,1,68,245,403,274
162,1.730739117,1,1,5,1,2,1,68,244,404,274
163,1.741523981,2,1,7,1,2,1,68,243,404,274
164,1.75238204,2,2,6,2,2,1,67,244,402,274
165,1.76325512,2,1,5,2,2,1,68,245,404,273
166,1.774163008,4,2,5,0,2,0,68,247,403,274
167,1.784932137,1,1,6,2,3,1,68,245,405,274
168,1.795724154,2,1,6,2,1,1,67,244,404,274
169,1.80663395,1,1,6,2,2,1,68,245,404,274
170,1.817472935,0,1,6,2,2,2,67,245,403,273
171,1.828413964,0,1,6,1,2,1,68,246,404,274
172,1.839219094,2,1,5,2,2,0,67,245,403,274
173,1.850000143,1,2,6,2,1,0,67,246,405,273
174,1.860844136,2,2,5,2,2,1,68,244,403,273
175,1.871658087,5,0,5,2,4,0,68,245,398,274
176,1.882492066,2,2,6,1,2,1,68,244,404,273
177,1.893353939,0,2,6,2,2,1,68,244,405,273
178,1.904222012,1,2,5,1,3,0,68,245,404,273
179,1.915020943,1,3,6,2,2,1,68,246,405,273
180,1.925841093,3,2,6,2,2,0,68,245,403,273
181,1.936704159,1,2,5,2,1,2,68,245,404,273
182,1.947499037,0,2,5,2,1,2,68,245,403,273
183,1.958621979,1,0,3,1,1,0,68,240,404,273
184,1.96957016,1,1,5,2,2,0,68,246,403,273
185,1.98053813,1,1,5,1,1,0,68,244,404,273
186,1.991455079,1,2,6,2,2,2,67,246,403,273
187,2.002370119,2,2,5,2,2,1,68,245,404,273
188,2.013267041,0,1,5,1,2,0,68,245,404,273
189,2.02414608,2,2,5,2,2,1,67,245,405,273
190,2.03498602,2,2,4,1,2,1,68,245,403,273
191,2.045864106,1,4,5,4,1,0,68,244,407,275
192,2.056698084,2,2,6,2,2,1,68,244,405,273
193,2.067480088,1,2,4,2,2,2,68,244,404,272
194,2.078385115,0,1,5,1,1,0,67,244,404,272
195,2.089193106,2,1,6,3,2,1,67,245,406,271
196,2.09999609,0,2,5,2,3,1,68,247,404,269
197,2.110805035,1,2,5,1,1,1,67,244,406,268
198,2.121622086,1,1,4,1,1,1,68,244,406,267
199,2.132471085,1,2,6,2,2,0,68,246,406,267
200,2.143579007,0,2,6,2,2,0,68,245,405,266
201,2.154530049,2,1,6,2,2,3,68,246,407,266
202,2.16537714,2,2,5,0,1,1,67,244,407,266
203,2.176190138,1,2,5,2,2,0,67,245,406,266
204,2.186982155,1,1,4,1,2,2,68,245,408,267
205,2.1977911,1,2,5,1,2,1,67,245,406,266
206,2.208810091,1,2,6,1,3,1,64,246,406,267
207,2.219643116,0,1,8,2,2,2,54,247,408,267
208,2.230486155,0,2,5,4,1,4,55,245,406,262
209,2.241290093,2,2,5,1,2,2,53,249,407,265
210,2.252105952,0,1,4,1,1,0,55,249,407,267
211,2.263003111,2,2,5,0,2,0,55,248,407,267
212,2.274225951,2,2,5,1,2,0,55,248,406,269
213,2.285006047,3,2,4,2,2,0,55,249,408,269
214,2.295808077,2,1,4,1,2,1,52,250,408,269
215,2.306604147,1,1,5,2,1,2,51,249,406,269
216,2.317378998,0,1,9,0,1,0,52,251,407,268
217,2.328297139,0,1,4,2,1,0,44,251,408,267
218,2.339139939,2,1,4,1,1,0,42,252,408,265
219,2.349959135,1,1,5,1,2,0,43,250,407,264
220,2.360797167,1,2,5,1,2,0,44,250,406,264
221,2.371621132,3,1,6,2,2,0,44,249,406,261
222,2.382467032,0,1,5,4,1,0,44,251,406,260
223,2.393716097,1,0,4,8,2,0,45,248,408,258
224,2.404555083,1,6,4,10,3,0,42,241,405,255
225,2.41536212,2,2,4,9,2,2,38,240,406,253
226,2.426214934,1,3,4,16,2,2,44,244,407,251
227,2.43702817,1,5,7,22,3,2,46,241,408,250
228,2.447994948,2,4,5,27,2,2,51,233,406,250
229,2.458867073,0,8,6,38,2,1,57,230,406,250
230,2.469689131,0,11,5,48,3,3,56,237,405,251
231,2.480504036,3,18,7,52,3,0,58,233,405,250
232,2.491286993,11,39,8,53,2,0,57,234,404,248
233,2.502210141,10,21,11,70,5,0,56,236,404,247
